Timestamp [ms],	CPU usage [MHZ],	CPU usage [%],	Memory usage [KB],	Disk read throughput [KB/s],	Disk write throughput [KB/s],	Network received throughput [KB/s],	Network transmitted throughput [KB/s]
1970-01-16 22:18:34.846,10912.027692426667,93.23333333333332,6129274.4,0.13333333333333333,15981.6,0.0,2.1333333333333333
1970-01-16 22:18:35.146,10890.57036232,93.05,6755624.0,1.3333333333333333,19137.33333333333,0.0,2.6
1970-01-16 22:18:35.446,10434.11443096,89.15,8947846.4,2.533333333333333,19974.933333333334,535.6666666666666,23.93333333333333
1970-01-16 22:18:35.746,10539.450415120002,90.05,18790479.466666665,5.466666666666668,8791.8,349.66666666666674,5.466666666666668
1970-01-16 22:18:36.046,10951.041019893333,93.56666666666666,9305760.533333333,5.4,15679.533333333333,0.0,2.066666666666667
1970-01-16 22:18:36.346,10913.9783588,93.25,6352970.4,4.466666666666667,15553.733333333335,0.0,2.066666666666667
1970-01-16 22:18:36.646,10855.4583676,92.75,6129274.4,1.3333333333333333,19182.866666666665,0.0,2.6
1970-01-16 22:18:36.946,10157.11980594667,86.78333333333335,9753152.266666668,2.7333333333333334,16234.266666666665,502.66666666666674,24.466666666666665
1970-01-16 22:18:37.246,10477.029091173334,89.51666666666668,20937962.933333334,0.0,1.4,235.53333333333333,3.8666666666666663
1970-01-16 22:18:37.546,11128.551659866667,95.08333333333334,10111066.933333334,0.0,1.7333333333333334,0.0,1.3333333333333333
1970-01-16 22:18:37.846,11031.0183412,94.25,6308231.733333332,0.0,1.4,0.0,1.6
1970-01-16 22:18:38.146,6485.965691333334,55.41666666666667,11050592.533333333,2.533333333333333,10.733333333333333,719.9333333333333,21.466666666666665
1970-01-16 22:18:38.446,85.82932042666667,0.7333333333333333,10334763.2,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:18:38.746,70.22398944000001,0.6,1476393.6,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:18:39.046,76.07598856,0.65,0.0,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:18:39.346,68.27332306666668,0.5833333333333334,0.0,0.0,2.2666666666666666,0.0,1.0666666666666669
1970-01-16 22:18:39.646,62.42132394666667,0.5333333333333333,0.0,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:18:39.946,72.17465581333335,0.6166666666666667,0.0,0.0,1.3333333333333333,0.0,1.0
1970-01-16 22:18:40.246,78.02665493333333,0.6666666666666667,0.0,0.0,1.9333333333333331,0.0,1.0
